area_code,reference_area,area_type,year,gender,age,measure_type,value,units
S12000038,Renfrewshire,local authority,2004,All,25-34,Count,2400,persons
S12000038,Renfrewshire,local authority,2004,All,35-49,Count,7300,persons
S12000038,Renfrewshire,local authority,2004,Female,16-64,Count,12500,persons
S12000038,Renfrewshire,local authority,2004,Male,16-64,Count,7500,persons
S12000038,Renfrewshire,local authority,2004,Male,35-49,Count,2500,persons
S12000038,Renfrewshire,local authority,2004,All,50-64,Count,8300,persons
S12000038,Renfrewshire,local authority,2004,Female,35-49,Count,4800,persons
S12000038,Renfrewshire,local authority,2004,All,16-64,Ratio,19.1,%%
S12000038,Renfrewshire,local authority,2004,Female,50-64,Ratio,46.5,%%
S12000038,Renfrewshire,local authority,2004,Male,50-64,Ratio,18.2,%%
S12000038,Renfrewshire,local authority,2004,Male,35-49,Ratio,12.9,%%
S12000038,Renfrewshire,local authority,2004,All,50-64,Ratio,31,%%
S12000039,West Dunbartonshire,local authority,2004,Male,16-64,Count,6100,persons
S12000039,West Dunbartonshire,local authority,2004,Female,16-64,Count,8000,persons
S12000039,West Dunbartonshire,local authority,2004,All,25-34,Count,2200,persons
S12000039,West Dunbartonshire,local authority,2004,Male,16-24,Count,1100,persons
S12000039,West Dunbartonshire,local authority,2004,All,16-24,Count,1900,persons
S12000039,West Dunbartonshire,local authority,2004,All,16-64,Count,14000,persons
S12000039,West Dunbartonshire,local authority,2004,Female,50-64,Count,3400,persons
S12000039,West Dunbartonshire,local authority,2004,Male,50-64,Count,2000,persons
S12000039,West Dunbartonshire,local authority,2004,Male,35-49,Count,1600,persons
S12000039,West Dunbartonshire,local authority,2004,All,50-64,Count,5400,persons
S12000039,West Dunbartonshire,local authority,2004,All,35-49,Count,4500,persons
S12000039,West Dunbartonshire,local authority,2004,Male,25-34,Count,1400,persons
S12000039,West Dunbartonshire,local authority,2004,Female,35-49,Count,2900,persons
S12000039,West Dunbartonshire,local authority,2004,Female,35-49,Ratio,27.5,%%
S12000039,West Dunbartonshire,local authority,2004,Male,35-49,Ratio,15.7,%%
S12000039,West Dunbartonshire,local authority,2004,Male,25-34,Ratio,27.2,%%
S12000039,West Dunbartonshire,local authority,2004,All,35-49,Ratio,21.8,%%
S12000039,West Dunbartonshire,local authority,2004,Female,50-64,Ratio,47.6,%%
S12000039,West Dunbartonshire,local authority,2004,Male,50-64,Ratio,25.2,%%
S12000039,West Dunbartonshire,local authority,2004,All,50-64,Ratio,35.7,%%
S12000039,West Dunbartonshire,local authority,2004,All,16-64,Ratio,24.4,%%
S12000039,West Dunbartonshire,local authority,2004,Female,16-64,Ratio,27.6,%%
S12000039,West Dunbartonshire,local authority,2004,All,16-24,Ratio,17.9,%%
S12000039,West Dunbartonshire,local authority,2004,Male,16-24,Ratio,19.4,%%
S12000039,West Dunbartonshire,local authority,2004,Male,16-64,Ratio,21.2,%%
S12000039,West Dunbartonshire,local authority,2004,All,25-34,Ratio,20.3,%%
S12000040,West Lothian,local authority,2004,Female,16-64,Ratio,22.1,%%
S12000040,West Lothian,local authority,2004,All,16-64,Ratio,18.2,%%
S12000040,West Lothian,local authority,2004,Male,50-64,Count,2400,persons
S12000040,West Lothian,local authority,2004,Male,50-64,Ratio,18.8,%%
S12000040,West Lothian,local authority,2004,All,50-64,Count,6700,persons
S12000040,West Lothian,local authority,2004,Female,50-64,Count,4200,persons
S12000040,West Lothian,local authority,2004,Male,35-49,Ratio,11.9,%%
S12000040,West Lothian,local authority,2004,Female,35-49,Ratio,21.4,%%
S12000040,West Lothian,local authority,2004,Female,50-64,Ratio,39.7,%%
S12000040,West Lothian,local authority,2004,All,50-64,Ratio,28.2,%%
S12000040,West Lothian,local authority,2004,Male,16-64,Count,7200,persons
S12000040,West Lothian,local authority,2004,All,25-34,Count,2700,persons
S12000040,West Lothian,local authority,2004,All,16-64,Count,18200,persons
S12000040,West Lothian,local authority,2004,Female,16-64,Count,10900,persons
S12000040,West Lothian,local authority,2004,Female,35-49,Count,4300,persons
S12000040,West Lothian,local authority,2004,Male,35-49,Count,2200,persons
S12000040,West Lothian,local authority,2004,All,35-49,Count,6500,persons
S12000040,West Lothian,local authority,2004,All,25-34,Ratio,12.7,%%
S12000040,West Lothian,local authority,2004,All,35-49,Ratio,16.8,%%
S12000040,West Lothian,local authority,2004,Male,16-64,Ratio,14.4,%%
S12000041,Angus,local authority,2004,Male,50-64,Count,1800,persons
S12000041,Angus,local authority,2004,Male,16-64,Ratio,12,%%
S12000041,Angus,local authority,2004,Female,50-64,Count,2500,persons
S12000041,Angus,local authority,2004,Female,35-49,Ratio,17.8,%%
S12000041,Angus,local authority,2004,All,50-64,Ratio,21.8,%%
S12000041,Angus,local authority,2004,Female,16-64,Ratio,17.2,%%
S12000041,Angus,local authority,2004,Female,16-64,Count,5500,persons
S12000041,Angus,local authority,2004,Male,16-64,Count,3900,persons
S12000041,Angus,local authority,2004,All,16-64,Count,9400,persons
S12000041,Angus,local authority,2004,Female,35-49,Count,2200,persons
S12000041,Angus,local authority,2004,All,50-64,Count,4300,persons
S12000041,Angus,local authority,2004,All,35-49,Count,3500,persons
S12000041,Angus,local authority,2004,All,16-64,Ratio,14.6,%%
S12000041,Angus,local authority,2004,All,35-49,Ratio,14.9,%%
S12000041,Angus,local authority,2004,Male,50-64,Ratio,16.2,%%
S12000041,Angus,local authority,2004,Female,50-64,Ratio,29.2,%%
S12000042,Dundee City,local authority,2004,Male,16-64,Count,7300,persons
S12000042,Dundee City,local authority,2004,All,16-24,Ratio,13,%%
S12000042,Dundee City,local authority,2004,Female,35-49,Count,3600,persons
S12000042,Dundee City,local authority,2004,All,35-49,Count,6300,persons
S12000042,Dundee City,local authority,2004,Male,35-49,Count,2700,persons
S12000042,Dundee City,local authority,2004,All,16-24,Count,2700,persons
S12000042,Dundee City,local authority,2004,All,50-64,Count,7400,persons
S12000042,Dundee City,local authority,2004,Female,16-64,Count,10900,persons
S12000042,Dundee City,local authority,2004,All,16-64,Count,18200,persons
S12000042,Dundee City,local authority,2004,All,50-64,Ratio,33.2,%%
S12000042,Dundee City,local authority,2004,Female,50-64,Ratio,43.3,%%
S12000042,Dundee City,local authority,2004,Male,35-49,Ratio,20.7,%%
S12000042,Dundee City,local authority,2004,Male,50-64,Count,2800,persons
S12000042,Dundee City,local authority,2004,Female,50-64,Count,4600,persons
S12000042,Dundee City,local authority,2004,Male,50-64,Ratio,24.2,%%
S12000042,Dundee City,local authority,2004,Female,16-64,Ratio,24.5,%%
S12000042,Dundee City,local authority,2004,Male,16-64,Ratio,17,%%
S12000042,Dundee City,local authority,2004,All,16-64,Ratio,20.9,%%
S12000042,Dundee City,local authority,2004,Female,35-49,Ratio,25.4,%%
S12000042,Dundee City,local authority,2004,All,35-49,Ratio,23.2,%%
S12000045,East Dunbartonshire,local authority,2004,Male,16-64,Count,2200,persons
S12000045,East Dunbartonshire,local authority,2004,All,35-49,Count,1900,persons
S12000045,East Dunbartonshire,local authority,2004,All,16-64,Count,6100,persons
S12000045,East Dunbartonshire,local authority,2004,Female,16-64,Count,3900,persons
S12000045,East Dunbartonshire,local authority,2004,All,50-64,Count,2900,persons
S12000045,East Dunbartonshire,local authority,2004,Female,50-64,Count,2300,persons
S12000045,East Dunbartonshire,local authority,2004,Female,35-49,Count,1300,persons
S12000045,East Dunbartonshire,local authority,2004,Female,50-64,Ratio,25,%%
S12000045,East Dunbartonshire,local authority,2004,Female,35-49,Ratio,10.8,%%
S12000045,East Dunbartonshire,local authority,2004,All,16-64,Ratio,9.9,%%
S12000045,East Dunbartonshire,local authority,2004,All,50-64,Ratio,15.1,%%
S12000045,East Dunbartonshire,local authority,2004,All,35-49,Ratio,8.5,%%
S12000045,East Dunbartonshire,local authority,2004,Male,16-64,Ratio,7.1,%%
S12000045,East Dunbartonshire,local authority,2004,Female,16-64,Ratio,12.6,%%
S12000047,Fife,local authority,2004,All,50-64,Ratio,28.6,%%
S12000047,Fife,local authority,2004,Male,35-49,Ratio,12.4,%%
S12000047,Fife,local authority,2004,Male,50-64,Ratio,22.6,%%
S12000047,Fife,local authority,2004,Female,50-64,Ratio,36.1,%%
S12000047,Fife,local authority,2004,Female,35-49,Ratio,18,%%
S12000047,Fife,local authority,2004,All,16-24,Ratio,12.9,%%
S12000047,Fife,local authority,2004,Female,50-64,Count,8700,persons
S12000047,Fife,local authority,2004,Male,50-64,Count,6900,persons
S12000047,Fife,local authority,2004,Male,16-64,Ratio,14.9,%%
S12000047,Fife,local authority,2004,All,35-49,Ratio,15.3,%%
S12000047,Fife,local authority,2004,All,16-64,Ratio,17.2,%%
S12000047,Fife,local authority,2004,Female,16-64,Ratio,19.4,%%
S12000047,Fife,local authority,2004,Female,16-64,Count,20600,persons
S12000047,Fife,local authority,2004,Male,16-64,Count,16000,persons
S12000047,Fife,local authority,2004,All,16-24,Count,5100,persons
S12000047,Fife,local authority,2004,All,16-64,Count,36600,persons
S12000047,Fife,local authority,2004,Male,35-49,Count,4600,persons
S12000047,Fife,local authority,2004,All,50-64,Count,15600,persons
S12000047,Fife,local authority,2004,All,35-49,Count,12100,persons
S12000047,Fife,local authority,2004,Female,35-49,Count,7500,persons
S12000048,Perth and Kinross,local authority,2004,Male,16-64,Ratio,10.8,%%
S12000048,Perth and Kinross,local authority,2004,All,35-49,Ratio,11.7,%%
S12000048,Perth and Kinross,local authority,2004,All,16-64,Ratio,13.7,%%
S12000048,Perth and Kinross,local authority,2004,Female,16-64,Ratio,16.7,%%
S12000048,Perth and Kinross,local authority,2004,Female,50-64,Ratio,30.5,%%
S12000048,Perth and Kinross,local authority,2004,Male,50-64,Ratio,16.2,%%
S12000048,Perth and Kinross,local authority,2004,Female,35-49,Ratio,14.8,%%
S12000048,Perth and Kinross,local authority,2004,All,50-64,Ratio,23,%%
S12000048,Perth and Kinross,local authority,2004,Male,16-64,Count,4300,persons
S12000048,Perth and Kinross,local authority,2004,All,35-49,Count,3500,persons
S12000048,Perth and Kinross,local authority,2004,All,16-64,Count,10800,persons
S12000048,Perth and Kinross,local authority,2004,Female,16-64,Count,6500,persons
S12000048,Perth and Kinross,local authority,2004,Female,50-64,Count,3400,persons
S12000048,Perth and Kinross,local authority,2004,Male,50-64,Count,2000,persons
S12000048,Perth and Kinross,local authority,2004,Female,35-49,Count,2200,persons
S12000048,Perth and Kinross,local authority,2004,All,50-64,Count,5500,persons
S12000049,Glasgow City,local authority,2004,Female,35-49,Ratio,32,%%
S12000049,Glasgow City,local authority,2004,Male,35-49,Ratio,23.4,%%
S12000049,Glasgow City,local authority,2004,All,35-49,Ratio,27.9,%%
S12000049,Glasgow City,local authority,2004,Female,50-64,Ratio,51.7,%%
S12000049,Glasgow City,local authority,2004,Male,50-64,Ratio,36.5,%%
S12000049,Glasgow City,local authority,2004,All,50-64,Ratio,43.2,%%
S12000049,Glasgow City,local authority,2004,Male,16-24,Ratio,21.7,%%
S12000049,Glasgow City,local authority,2004,All,16-64,Ratio,25.5,%%
S12000049,Glasgow City,local authority,2004,All,16-24,Ratio,17.5,%%
S12000049,Glasgow City,local authority,2004,Male,16-64,Ratio,23.7,%%
S12000049,Glasgow City,local authority,2004,All,25-34,Ratio,14.3,%%
S12000049,Glasgow City,local authority,2004,Female,16-64,Ratio,27.2,%%
S12000049,Glasgow City,local authority,2004,Female,35-49,Count,20500,persons
S12000049,Glasgow City,local authority,2004,Male,35-49,Count,13400,persons
S12000049,Glasgow City,local authority,2004,All,35-49,Count,33900,persons
S12000049,Glasgow City,local authority,2004,Female,50-64,Count,16400,persons
S12000049,Glasgow City,local authority,2004,Male,50-64,Count,14600,persons
S12000049,Glasgow City,local authority,2004,All,50-64,Count,31000,persons
S12000049,Glasgow City,local authority,2004,Male,16-24,Count,8400,persons
S12000049,Glasgow City,local authority,2004,All,16-64,Count,90900,persons
S12000049,Glasgow City,local authority,2004,All,16-24,Count,14000,persons
S12000049,Glasgow City,local authority,2004,Male,16-64,Count,42100,persons
S12000049,Glasgow City,local authority,2004,All,25-34,Count,12100,persons
S12000049,Glasgow City,local authority,2004,Female,16-64,Count,48900,persons
S12000050,North Lanarkshire,local authority,2004,Female,35-49,Ratio,32.3,%%
S12000050,North Lanarkshire,local authority,2004,Male,35-49,Ratio,27.4,%%
S12000050,North Lanarkshire,local authority,2004,Male,25-34,Ratio,22.5,%%
S12000050,North Lanarkshire,local authority,2004,All,35-49,Ratio,30,%%
S12000050,North Lanarkshire,local authority,2004,Male,50-64,Ratio,31.5,%%
S12000050,North Lanarkshire,local authority,2004,All,16-24,Count,7300,persons
S12000050,North Lanarkshire,local authority,2004,All,50-64,Ratio,38.1,%%
S12000050,North Lanarkshire,local authority,2004,Female,50-64,Ratio,46.4,%%
S12000050,North Lanarkshire,local authority,2004,Male,16-24,Ratio,20.5,%%
S12000050,North Lanarkshire,local authority,2004,All,16-64,Ratio,28.3,%%
S12000050,North Lanarkshire,local authority,2004,All,16-24,Ratio,19.5,%%
S12000050,North Lanarkshire,local authority,2004,Female,16-24,Ratio,18.4,%%
S12000050,North Lanarkshire,local authority,2004,All,25-34,Ratio,22.3,%%
S12000050,North Lanarkshire,local authority,2004,Female,25-34,Ratio,22.2,%%
S12000050,North Lanarkshire,local authority,2004,Female,16-64,Ratio,30.5,%%
S12000050,North Lanarkshire,local authority,2004,Male,16-64,Ratio,26.2,%%
S12000050,North Lanarkshire,local authority,2004,All,35-49,Count,22100,persons
S12000050,North Lanarkshire,local authority,2004,Male,25-34,Count,4500,persons
S12000050,North Lanarkshire,local authority,2004,Female,35-49,Count,12500,persons
S12000050,North Lanarkshire,local authority,2004,All,25-34,Count,9400,persons
S12000050,North Lanarkshire,local authority,2004,Female,25-34,Count,4900,persons
S12000050,North Lanarkshire,local authority,2004,All,50-64,Count,17900,persons
S12000050,North Lanarkshire,local authority,2004,Female,50-64,Count,9700,persons
S12000050,North Lanarkshire,local authority,2004,Male,35-49,Count,9600,persons
S12000050,North Lanarkshire,local authority,2004,Male,50-64,Count,8300,persons
S12000050,North Lanarkshire,local authority,2004,Male,16-24,Count,4000,persons
S12000050,North Lanarkshire,local authority,2004,All,16-64,Count,56800,persons
S12000050,North Lanarkshire,local authority,2004,Female,16-24,Count,3400,persons
S12000050,North Lanarkshire,local authority,2004,Male,16-64,Count,26300,persons
S12000050,North Lanarkshire,local authority,2004,Female,16-64,Count,30500,persons
S12000005,Clackmannanshire,local authority,2005,Female,16-64,Count,3300,persons
S12000005,Clackmannanshire,local authority,2005,Male,16-64,Count,2400,persons
S12000005,Clackmannanshire,local authority,2005,All,16-64,Count,5600,persons
S12000005,Clackmannanshire,local authority,2005,All,50-64,Count,1900,persons
S12000005,Clackmannanshire,local authority,2005,Female,50-64,Count,1200,persons
S12000005,Clackmannanshire,local authority,2005,All,35-49,Count,1700,persons
S12000005,Clackmannanshire,local authority,2005,All,50-64,Ratio,21.8,%%
S12000005,Clackmannanshire,local authority,2005,All,35-49,Ratio,16,%%
S12000005,Clackmannanshire,local authority,2005,Female,50-64,Ratio,30.1,%%
S12000005,Clackmannanshire,local authority,2005,Female,16-64,Ratio,21.7,%%
S12000005,Clackmannanshire,local authority,2005,All,16-64,Ratio,18.6,%%
S12000005,Clackmannanshire,local authority,2005,Male,16-64,Ratio,15.5,%%
S12000006,Dumfries and Galloway,local authority,2005,Female,50-64,Count,4200,persons
S12000006,Dumfries and Galloway,local authority,2005,Male,50-64,Count,3000,persons
S12000006,Dumfries and Galloway,local authority,2005,All,16-64,Count,15700,persons
S12000006,Dumfries and Galloway,local authority,2005,Female,35-49,Count,4000,persons
S12000006,Dumfries and Galloway,local authority,2005,Female,16-64,Count,9200,persons
S12000006,Dumfries and Galloway,local authority,2005,All,50-64,Count,7200,persons
S12000006,Dumfries and Galloway,local authority,2005,Male,35-49,Count,1900,persons
S12000006,Dumfries and Galloway,local authority,2005,Female,35-49,Ratio,24.1,%%
S12000006,Dumfries and Galloway,local authority,2005,Male,35-49,Ratio,12,%%
S12000006,Dumfries and Galloway,local authority,2005,All,35-49,Ratio,18.2,%%
S12000006,Dumfries and Galloway,local authority,2005,Female,50-64,Ratio,33.1,%%
S12000006,Dumfries and Galloway,local authority,2005,Male,50-64,Ratio,19.3,%%
S12000006,Dumfries and Galloway,local authority,2005,All,50-64,Ratio,25.5,%%
S12000006,Dumfries and Galloway,local authority,2005,All,35-49,Count,5900,persons
S12000006,Dumfries and Galloway,local authority,2005,All,16-64,Ratio,17.8,%%
S12000006,Dumfries and Galloway,local authority,2005,Male,16-64,Count,6400,persons
S12000006,Dumfries and Galloway,local authority,2005,Male,16-64,Ratio,14.2,%%
S12000006,Dumfries and Galloway,local authority,2005,Female,16-64,Ratio,21.4,%%
S12000008,East Ayrshire,local authority,2005,Female,16-64,Count,10500,persons
S12000008,East Ayrshire,local authority,2005,Male,16-64,Count,8300,persons
S12000008,East Ayrshire,local authority,2005,Female,50-64,Count,4400,persons
S12000008,East Ayrshire,local authority,2005,Male,50-64,Count,3100,persons
S12000008,East Ayrshire,local authority,2005,All,50-64,Count,7500,persons
S12000008,East Ayrshire,local authority,2005,All,16-64,Ratio,25.3,%%
S12000008,East Ayrshire,local authority,2005,All,16-24,Ratio,12.4,%%
