FeatureCode,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000029,2013,Count,GWh,646.18727627,Electricity,Industrial & Commercial
S12000029,2017,Count,GWh,1608.5447462,All,Industrial & Commercial
S12000029,2018,Count,GWh,1592.5485653,All,Industrial & Commercial
S12000011,2013,Count,GWh,69.818228999,Electricity,Industrial & Commercial
S12000039,2015,Count,GWh,189.7474489,Electricity,Industrial & Commercial
S12000047,2008,Count,GWh,1017.64826,Electricity,Industrial & Commercial
S12000030,2006,Count,GWh,1544.7427294,All,Industrial & Commercial
S12000035,2010,Count,GWh,835.43520811,All,Industrial & Commercial
S12000030,2005,Count,GWh,1620.8582211,All,Industrial & Commercial
S12000029,2017,Count,GWh,578.0196234,Electricity,Industrial & Commercial
S12000030,2015,Count,GWh,1713.5167783,All,Industrial & Commercial
S12000030,2016,Count,GWh,1783.878502,All,Industrial & Commercial
S12000030,2014,Count,GWh,1735.3659989,All,Industrial & Commercial
S12000039,2014,Count,GWh,196.2049745,Electricity,Industrial & Commercial
S12000035,2009,Count,GWh,822.55581391,All,Industrial & Commercial
S12000011,2009,Count,GWh,113.19541823,Electricity,Industrial & Commercial
S12000019,2013,Count,GWh,208.41999457,Electricity,Industrial & Commercial
S12000047,2010,Count,GWh,939.89679502,Electricity,Industrial & Commercial
S12000030,2012,Count,GWh,1428.2929671,All,Industrial & Commercial
S12000030,2016,Count,GWh,280.2171179,Electricity,Industrial & Commercial
S12000030,2013,Count,GWh,1744.131373,All,Industrial & Commercial
S12000030,2011,Count,GWh,1449.6196513,All,Industrial & Commercial
S12000042,2010,Count,GWh,446.55806316,Electricity,Industrial & Commercial
S12000050,2014,Count,GWh,818.2815514,Electricity,Industrial & Commercial
S12000010,2013,Count,GWh,274.36943499,Electricity,Industrial & Commercial
S12000029,2016,Count,GWh,562.6882056,Electricity,Industrial & Commercial
S12000011,2010,Count,GWh,113.44310634,Electricity,Industrial & Commercial
S12000019,2012,Count,GWh,202.2569154,Electricity,Industrial & Commercial
S12000029,2007,Count,GWh,2256.0915764,All,Industrial & Commercial
S12000020,2007,Count,GWh,338.47952,Electricity,Industrial & Commercial
S12000011,2016,Count,GWh,71.22444539,Electricity,Industrial & Commercial
S12000029,2009,Count,GWh,724.86703293,Electricity,Industrial & Commercial
S12000029,2010,Count,GWh,704.64559226,Electricity,Industrial & Commercial
S12000011,2015,Count,GWh,71.5800611,Electricity,Industrial & Commercial
S12000029,2008,Count,GWh,2226.7044903,All,Industrial & Commercial
S12000029,2009,Count,GWh,1874.6717928,All,Industrial & Commercial
S12000029,2005,Count,GWh,2358.1975079,All,Industrial & Commercial
S12000029,2008,Count,GWh,830.39363,Electricity,Industrial & Commercial
S12000035,2014,Count,GWh,795.15457289,All,Industrial & Commercial
S12000028,2017,Count,GWh,1179.6965518,All,Industrial & Commercial
S12000028,2018,Count,GWh,1028.8912926,All,Industrial & Commercial
S12000029,2006,Count,GWh,2306.1031575,All,Industrial & Commercial
S12000039,2016,Count,GWh,189.2249156,Electricity,Industrial & Commercial
S12000050,2018,Count,GWh,794.2825674,Electricity,Industrial & Commercial
S12000042,2016,Count,GWh,380.6125606,Electricity,Industrial & Commercial
S12000029,2015,Count,GWh,1645.6727103,All,Industrial & Commercial
S12000029,2014,Count,GWh,1692.2842145,All,Industrial & Commercial
S12000029,2012,Count,GWh,650.1873237,Electricity,Industrial & Commercial
S12000035,2013,Count,GWh,758.10160824,All,Industrial & Commercial
S12000035,2012,Count,GWh,783.19925263,All,Industrial & Commercial
S12000029,2016,Count,GWh,1541.9635381,All,Industrial & Commercial
S12000050,2016,Count,GWh,767.9392667,Electricity,Industrial & Commercial
S12000050,2007,Count,GWh,1020.67206,Electricity,Industrial & Commercial
S12000035,2011,Count,GWh,792.65981821,All,Industrial & Commercial
S12000010,2012,Count,GWh,260.57973395,Electricity,Industrial & Commercial
S12000029,2011,Count,GWh,1804.6187592000001,All,Industrial & Commercial
S12000029,2012,Count,GWh,1810.3775221,All,Industrial & Commercial
S12000029,2010,Count,GWh,1922.6932266,All,Industrial & Commercial
S12000050,2017,Count,GWh,777.5909005,Electricity,Industrial & Commercial
S12000030,2017,Count,GWh,266.9182536,Electricity,Industrial & Commercial
S12000011,2014,Count,GWh,73.0320633,Electricity,Industrial & Commercial
S12000029,2011,Count,GWh,686.74849181,Electricity,Industrial & Commercial
S12000029,2013,Count,GWh,1729.8449266,All,Industrial & Commercial
S12000019,2015,Count,GWh,196.0903406,Electricity,Industrial & Commercial
S12000034,2008,Count,GWh,2032.6969363,All,Industrial & Commercial
S12000050,2010,Count,GWh,907.18490909,Electricity,Industrial & Commercial
S12000034,2007,Count,GWh,2111.161456,All,Industrial & Commercial
S12000030,2010,Count,GWh,319.79157916,Electricity,Industrial & Commercial
S12000030,2011,Count,GWh,309.00724861,Electricity,Industrial & Commercial
S12000010,2017,Count,GWh,287.7222855,Electricity,Industrial & Commercial
S12000034,2010,Count,GWh,2009.6217981,All,Industrial & Commercial
S12000034,2009,Count,GWh,1992.8383204,All,Industrial & Commercial
S12000039,2012,Count,GWh,183.30697742,Electricity,Industrial & Commercial
S12000019,2018,Count,GWh,210.1775793,Electricity,Industrial & Commercial
S12000033,2018,Count,GWh,2194.7191934,All,Industrial & Commercial
S12000030,2009,Count,GWh,303.94010682,Electricity,Industrial & Commercial
S12000033,2017,Count,GWh,2227.1068349,All,Industrial & Commercial
S12000010,2014,Count,GWh,273.1937905,Electricity,Industrial & Commercial
S12000042,2011,Count,GWh,425.35058258,Electricity,Industrial & Commercial
S12000010,2018,Count,GWh,295.6939206,Electricity,Industrial & Commercial
S12000034,2005,Count,GWh,2521.7615257,All,Industrial & Commercial
S12000034,2006,Count,GWh,2143.0677579,All,Industrial & Commercial
S12000034,2016,Count,GWh,1859.4839403,All,Industrial & Commercial
S12000030,2013,Count,GWh,300.64147253,Electricity,Industrial & Commercial
S12000030,2014,Count,GWh,267.026194,Electricity,Industrial & Commercial
S12000035,2005,Count,GWh,993.32612193,All,Industrial & Commercial
S12000034,2015,Count,GWh,1900.1933801,All,Industrial & Commercial
S12000039,2011,Count,GWh,231.12103255,Electricity,Industrial & Commercial
S12000034,2018,Count,GWh,1866.0492326,All,Industrial & Commercial
S12000010,2015,Count,GWh,257.9426432,Electricity,Industrial & Commercial
S12000034,2017,Count,GWh,1909.2499752,All,Industrial & Commercial
S12000034,2012,Count,GWh,1856.9415664,All,Industrial & Commercial
S12000034,2011,Count,GWh,1863.5561558,All,Industrial & Commercial
S12000034,2013,Count,GWh,1869.674621,All,Industrial & Commercial
S12000035,2006,Count,GWh,939.23298088,All,Industrial & Commercial
S12000050,2008,Count,GWh,955.54406,Electricity,Industrial & Commercial
S12000050,2009,Count,GWh,913.47178975,Electricity,Industrial & Commercial
S12000034,2014,Count,GWh,1978.209321,All,Industrial & Commercial
S12000030,2012,Count,GWh,305.97898891,Electricity,Industrial & Commercial
S12000010,2016,Count,GWh,264.9234776,Electricity,Industrial & Commercial
S12000033,2008,Count,GWh,2477.9750157,All,Industrial & Commercial
S12000035,2007,Count,GWh,903.04142841,All,Industrial & Commercial
S12000020,2005,Count,GWh,325.67489,Electricity,Industrial & Commercial
S12000033,2007,Count,GWh,2557.380192,All,Industrial & Commercial
S12000035,2008,Count,GWh,841.38400316,All,Industrial & Commercial
S12000030,2006,Count,GWh,367.82201,Electricity,Industrial & Commercial
S12000011,2007,Count,GWh,86.55046,Electricity,Industrial & Commercial
S12000042,2013,Count,GWh,413.91107891,Electricity,Industrial & Commercial
S12000033,2009,Count,GWh,2329.659521,All,Industrial & Commercial
S12000033,2005,Count,GWh,3098.5460074,All,Industrial & Commercial
S12000029,2018,Count,GWh,582.0595772,Electricity,Industrial & Commercial
S12000050,2013,Count,GWh,832.66942155,Electricity,Industrial & Commercial
S12000030,2017,Count,GWh,1854.6195295,All,Industrial & Commercial
S12000030,2018,Count,GWh,1866.4711311,All,Industrial & Commercial
S12000011,2008,Count,GWh,80.52612,Electricity,Industrial & Commercial
S12000030,2005,Count,GWh,349.4815,Electricity,Industrial & Commercial
S12000033,2006,Count,GWh,2625.9890466,All,Industrial & Commercial
S12000042,2017,Count,GWh,360.0052145,Electricity,Industrial & Commercial
S12000033,2014,Count,GWh,2277.2559486,All,Industrial & Commercial
S12000047,2009,Count,GWh,939.84877617,Electricity,Industrial & Commercial
S12000033,2015,Count,GWh,2305.0244825,All,Industrial & Commercial
S12000019,2017,Count,GWh,205.2913815,Electricity,Industrial & Commercial
S12000011,2006,Count,GWh,107.51935,Electricity,Industrial & Commercial
S12000050,2011,Count,GWh,894.337476,Electricity,Industrial & Commercial
S12000011,2005,Count,GWh,97.99438,Electricity,Industrial & Commercial
S12000030,2008,Count,GWh,315.12648,Electricity,Industrial & Commercial
S12000033,2016,Count,GWh,2162.8924505,All,Industrial & Commercial
S12000033,2011,Count,GWh,2390.2467703,All,Industrial & Commercial
S12000050,2012,Count,GWh,836.11449043,Electricity,Industrial & Commercial
S12000039,2013,Count,GWh,195.21198276,Electricity,Industrial & Commercial
S12000019,2014,Count,GWh,196.8986005,Electricity,Industrial & Commercial
S12000033,2010,Count,GWh,2315.582639,All,Industrial & Commercial
S12000033,2013,Count,GWh,2226.9047803,All,Industrial & Commercial
S12000030,2015,Count,GWh,253.6150592,Electricity,Industrial & Commercial
S12000033,2012,Count,GWh,2397.2437632,All,Industrial & Commercial
S12000030,2007,Count,GWh,336.16515,Electricity,Industrial & Commercial
S12000026,2009,Count,GWh,1077.8015463,All,Industrial & Commercial
S12000019,2010,Count,GWh,196.27282959,Electricity,Industrial & Commercial
S12000028,2009,Count,GWh,308.49909217,Electricity,Industrial & Commercial
S92000003,2011,Count,GWh,15507.80965,Electricity,Industrial & Commercial
S12000026,2008,Count,GWh,1099.1148884,All,Industrial & Commercial
S12000026,2010,Count,GWh,1135.876714,All,Industrial & Commercial
S12000042,2012,Count,GWh,401.17784369,Electricity,Industrial & Commercial
S12000005,2006,Count,GWh,763.64201795,All,Industrial & Commercial
S12000010,2010,Count,GWh,263.60524994,Electricity,Industrial & Commercial
S12000013,2013,Count,GWh,63.976834646,Electricity,Industrial & Commercial
S12000026,2005,Count,GWh,1270.3263864,All,Industrial & Commercial
S12000005,2007,Count,GWh,1139.2962033,All,Industrial & Commercial
S12000042,2008,Count,GWh,468.36336,Electricity,Industrial & Commercial
S12000028,2007,Count,GWh,343.6665,Electricity,Industrial & Commercial
S12000023,2018,Count,GWh,260.71867774,All,Industrial & Commercial
S12000028,2008,Count,GWh,331.19914,Electricity,Industrial & Commercial
S12000026,2007,Count,GWh,1161.3345013,All,Industrial & Commercial
S12000026,2006,Count,GWh,1210.6055381,All,Industrial & Commercial
S12000013,2014,Count,GWh,66.6487853,Electricity,Industrial & Commercial
S12000026,2015,Count,GWh,1034.9049435,All,Industrial & Commercial
S12000028,2011,Count,GWh,289.37614861,Electricity,Industrial & Commercial
S12000026,2016,Count,GWh,1058.8200541,All,Industrial & Commercial
S12000005,2005,Count,GWh,770.30760157,All,Industrial & Commercial
S12000026,2014,Count,GWh,1098.1510322,All,Industrial & Commercial
S12000026,2017,Count,GWh,1064.3715366,All,Industrial & Commercial
S12000028,2012,Count,GWh,296.32548948,Electricity,Industrial & Commercial
S12000047,2006,Count,GWh,1136.34404,Electricity,Industrial & Commercial
S12000013,2011,Count,GWh,64.468799915,Electricity,Industrial & Commercial
S12000028,2010,Count,GWh,305.77580717,Electricity,Industrial & Commercial
S12000019,2016,Count,GWh,202.9625325,Electricity,Industrial & Commercial
S12000026,2013,Count,GWh,1095.8165258,All,Industrial & Commercial
S12000026,2011,Count,GWh,1051.11167,All,Industrial & Commercial
S12000026,2012,Count,GWh,1086.2317381,All,Industrial & Commercial
S92000003,2010,Count,GWh,16018.793795,Electricity,Industrial & Commercial
S12000040,2005,Count,GWh,627.45013,Electricity,Industrial & Commercial
S12000036,2006,Count,GWh,4245.2353137,All,Industrial & Commercial
S12000013,2012,Count,GWh,62.288288494,Electricity,Industrial & Commercial
S12000047,2005,Count,GWh,1184.34105,Electricity,Industrial & Commercial
S12000023,2007,Count,GWh,276.89972798,All,Industrial & Commercial
S12000023,2008,Count,GWh,248.50456199,All,Industrial & Commercial
S12000013,2018,Count,GWh,65.65562147,Electricity,Industrial & Commercial
S12000027,2017,Count,GWh,91.61191395,Electricity,Industrial & Commercial
S12000027,2018,Count,GWh,88.41635392,Electricity,Industrial & Commercial
S12000036,2007,Count,GWh,4169.0461713,All,Industrial & Commercial
S12000023,2009,Count,GWh,244.98107213,All,Industrial & Commercial
S12000033,2006,Count,GWh,851.29274,Electricity,Industrial & Commercial
S12000027,2016,Count,GWh,89.42898116,Electricity,Industrial & Commercial
S12000036,2008,Count,GWh,4081.223028,All,Industrial & Commercial
S12000021,2018,Count,GWh,3373.1331652,All,Industrial & Commercial
S12000014,2005,Count,GWh,474.98083,Electricity,Industrial & Commercial
S12000021,2017,Count,GWh,3538.0340491,All,Industrial & Commercial
S12000040,2007,Count,GWh,602.01532,Electricity,Industrial & Commercial
S12000023,2006,Count,GWh,280.5676755,All,Industrial & Commercial
S12000023,2005,Count,GWh,297.16879813,All,Industrial & Commercial
S92000003,2014,Count,GWh,14559.37,Electricity,Industrial & Commercial
S12000028,2006,Count,GWh,339.17732,Electricity,Industrial & Commercial
S12000023,2015,Count,GWh,260.25789681,All,Industrial & Commercial
S12000023,2016,Count,GWh,256.2080005,All,Industrial & Commercial
S12000020,2010,Count,GWh,324.57201509,Electricity,Industrial & Commercial
S12000023,2014,Count,GWh,259.83968311,All,Industrial & Commercial
S12000040,2006,Count,GWh,641.67362,Electricity,Industrial & Commercial
S12000023,2017,Count,GWh,264.41700266,All,Industrial & Commercial
S92000003,2012,Count,GWh,15218.797957,Electricity,Industrial & Commercial
S12000013,2015,Count,GWh,63.09108997,Electricity,Industrial & Commercial
S12000023,2011,Count,GWh,254.56409031,All,Industrial & Commercial
S92000003,2013,Count,GWh,15220.292586,Electricity,Industrial & Commercial
S12000005,2008,Count,GWh,1145.8186314,All,Industrial & Commercial
S12000013,2017,Count,GWh,68.0976504,Electricity,Industrial & Commercial
S12000023,2010,Count,GWh,262.80802599,All,Industrial & Commercial
S12000023,2013,Count,GWh,244.7690233,All,Industrial & Commercial
S12000013,2016,Count,GWh,61.45995161,Electricity,Industrial & Commercial
S12000023,2012,Count,GWh,244.17538886,All,Industrial & Commercial
S12000028,2005,Count,GWh,331.05958,Electricity,Industrial & Commercial
S12000013,2006,Count,GWh,60.79001,Electricity,Industrial & Commercial
S12000035,2016,Count,GWh,743.80576705,All,Industrial & Commercial
S12000028,2018,Count,GWh,277.9229093,Electricity,Industrial & Commercial
S12000042,2015,Count,GWh,407.6379442,Electricity,Industrial & Commercial
S12000028,2006,Count,GWh,1262.992608,All,Industrial & Commercial
S12000039,2017,Count,GWh,189.2896011,Electricity,Industrial & Commercial
S12000028,2008,Count,GWh,1283.1337889,All,Industrial & Commercial
S12000028,2009,Count,GWh,1208.397169,All,Industrial & Commercial
S12000028,2007,Count,GWh,1306.5541067,All,Industrial & Commercial
S92000003,2006,Count,GWh,17310.84795,Electricity,Industrial & Commercial
S12000050,2006,Count,GWh,1039.4894,Electricity,Industrial & Commercial
S12000027,2018,Count,GWh,307.36121051,All,Industrial & Commercial
S12000020,2008,Count,GWh,338.3167,Electricity,Industrial & Commercial
S12000028,2017,Count,GWh,266.5975302,Electricity,Industrial & Commercial
S12000019,2011,Count,GWh,161.42263132,Electricity,Industrial & Commercial
S12000028,2005,Count,GWh,1158.3699975,All,Industrial & Commercial
S12000042,2009,Count,GWh,452.93286371,Electricity,Industrial & Commercial
S12000010,2011,Count,GWh,239.72140867,Electricity,Industrial & Commercial
S12000030,2018,Count,GWh,287.6680213,Electricity,Industrial & Commercial
S12000042,2014,Count,GWh,418.7975761,Electricity,Industrial & Commercial
S12000028,2014,Count,GWh,1227.3040351,All,Industrial & Commercial
S12000028,2015,Count,GWh,1229.3582826,All,Industrial & Commercial
S92000003,2005,Count,GWh,17113.91716,Electricity,Industrial & Commercial
S12000035,2015,Count,GWh,768.45286358,All,Industrial & Commercial
S12000039,2010,Count,GWh,235.51527029,Electricity,Industrial & Commercial
S12000011,2017,Count,GWh,73.2618705,Electricity,Industrial & Commercial
S12000029,2007,Count,GWh,827.03256,Electricity,Industrial & Commercial
S12000028,2016,Count,GWh,1179.8805564,All,Industrial & Commercial
S12000047,2007,Count,GWh,1048.28168,Electricity,Industrial & Commercial
S12000028,2010,Count,GWh,1205.4728228,All,Industrial & Commercial
S12000028,2011,Count,GWh,1184.468871,All,Industrial & Commercial
S12000029,2005,Count,GWh,849.21097,Electricity,Industrial & Commercial
S12000013,2005,Count,GWh,60.17362,Electricity,Industrial & Commercial
S12000028,2013,Count,GWh,1474.0587024,All,Industrial & Commercial
S12000011,2018,Count,GWh,76.22115707,Electricity,Industrial & Commercial
S12000028,2012,Count,GWh,1099.9100306,All,Industrial & Commercial
S12000029,2006,Count,GWh,902.69734,Electricity,Industrial & Commercial
